ID,Type,Lat,Lng,Time,Place
ID_22,Trash,41.1374062,24.8826753,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_23,Trash,41.1352762,24.8907316,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_24,Trash,41.1339978,24.8816412,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_25,Trash,41.1267759,24.8831915,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_26,Trash,41.1388872,24.8977728,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_27,Trash,41.1389202,24.8838682,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_28,Trash,41.1307599,24.8865388,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_29,Trash,41.1272884,24.8914676,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_30,Trash,41.1374372,24.8868156,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_31,Trash,41.1325975,24.884099,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_32,Trash,41.1343639,24.8937777,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_33,Trash,41.1368587,24.8887619,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_34,Trash,41.1384012,24.8804933,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_35,Trash,41.140246,24.8894686,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_36,Trash,41.1283745,24.8812906,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_37,Trash,41.1333164,24.889065,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_38,Trash,41.1399564,24.8928522,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_39,Trash,41.1307933,24.8946324,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_40,Trash,41.1355561,24.8843032,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_41,Trash,41.1316818,24.8809483,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_42,Trash,41.1380839,24.8944814,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_43,Trash,41.1330981,24.8942519,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_44,Trash,41.1419024,24.8930071,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_45,Trash,41.1267317,24.8849384,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_46,Trash,41.1282815,24.8893011,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_47,Trash,41.1347459,24.8971161,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_48,Trash,41.1285301,24.8860977,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_49,Trash,41.1318571,24.8922729,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_50,Trash,41.1399296,24.8948873,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_51,Trash,41.1348306,24.8953972,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_52,Trash,41.1413339,24.8921885,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_53,Trash,41.1379456,24.8829609,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_54,Trash,41.1394006,24.8849541,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_55,Trash,41.1397657,24.8828335,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_56,Trash,41.131663,24.892923,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_57,Trash,41.1265454,24.8806105,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_58,Trash,41.1361399,24.8942291,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_59,Trash,41.1366215,24.8807829,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_60,Trash,41.1294661,24.8909535,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_61,Trash,41.1356446,24.8880807,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_62,Trash,41.1338898,24.8847457,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_63,Trash,41.1340871,24.8788832,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_64,Trash,41.1391372,24.8879132,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_65,Trash,41.1277581,24.8794995,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_66,Trash,41.1317605,24.8878292,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_67,Trash,41.1302201,24.880223,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_68,Trash,41.1367402,24.8914727,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_69,Trash,41.1282222,24.8840952,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_70,Trash,41.1272911,24.8933985,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_71,Trash,41.1373151,24.8959769,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_72,Trash,41.1314538,24.879908,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_73,Trash,41.1326211,24.8905753,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_74,Trash,41.1395187,24.8931059,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_75,Trash,41.1327476,24.8797986,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_76,Trash,41.1336832,24.8922193,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_77,Trash,41.1369625,24.8979154,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_78,Trash,41.1375516,24.8835871,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_79,Trash,41.1285252,24.887773,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_80,Trash,41.1404797,24.8928064,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_81,Trash,41.1328232,24.886781,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_82,Trash,41.1380074,24.8853034,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_83,Trash,41.1298399,24.885128,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_84,Trash,41.1381887,24.8894998,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_85,Trash,41.1347799,24.8829573,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_86,Trash,41.1363297,24.8856,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_87,Trash,41.1264678,24.8871313,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_88,Trash,41.1349927,24.879989,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_89,Trash,41.1353425,24.8967252,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_90,Trash,41.1357233,24.8818663,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_91,Trash,41.1343125,24.8881142,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_92,Trash,41.1318877,24.8954935,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_93,Trash,41.1309978,24.8910078,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_94,Trash,41.1411825,24.8903092,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_95,Trash,41.134442,24.8952231,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_96,Trash,41.1362615,24.8877365,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_97,Trash,41.1326633,24.8819468,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_98,Trash,41.1309949,24.883973,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_99,Trash,41.138585,24.8823668,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_100,Trash,41.1263293,24.8895885,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_101,Trash,41.1351148,24.8895214,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_102,Trash,41.1412956,24.8884939,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_103,Trash,41.138542,24.8847184,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_104,Trash,41.1332185,24.8872621,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_105,Trash,41.1353027,24.8964125,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_106,Trash,41.1392807,24.8959969,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_107,Trash,41.1348395,24.8925248,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_108,Trash,41.1415946,24.8927437,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_109,Trash,41.1373076,24.8797208,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_110,Trash,41.1308983,24.8790672,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_111,Trash,41.1259242,24.8914387,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_112,Trash,41.1399243,24.8912595,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_113,Trash,41.1301662,24.8926583,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_114,Trash,41.1319002,24.8892311,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_115,Trash,41.12948,24.8884924,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_116,Trash,41.1353678,24.8861691,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_117,Trash,41.1276497,24.8821562,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_118,Trash,41.1387479,24.8932442,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_119,Trash,41.1292672,24.8835927,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_120,Trash,41.1364767,24.8831738,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_121,Trash,41.1293067,24.8807852,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_122,Trash,41.1370337,24.8962194,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_123,Trash,41.1275799,24.885465,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_124,Trash,41.1310573,24.8818318,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_125,Trash,41.1371572,24.8902786,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_126,Trash,41.1373849,24.8934893,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_127,Trash,41.1369402,24.8951048,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_128,Trash,41.1341355,24.8963628,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_129,Trash,41.1316486,24.8863575,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_130,Trash,41.1380131,24.8875328,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_131,Trash,41.1347612,24.8853399,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_132,Trash,41.1295672,24.8935571,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_133,Trash,41.1340489,24.8882896,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_134,Trash,41.136346,24.8895972,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_135,Trash,41.1269197,24.8806334,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_136,Trash,41.1355734,24.8951551,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_137,Trash,41.1336506,24.8967051,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_138,Trash,41.129492,24.8920303,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_139,Trash,41.133087,24.8853412,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_140,Trash,41.1341993,24.8903917,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_141,Trash,41.1381565,24.8792422,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_142,Trash,41.138243,24.8964918,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_143,Trash,41.1292514,24.8822656,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_144,Trash,41.1274876,24.884004,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_145,Trash,41.138944,24.8919558,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_146,Trash,41.1357165,24.8968715,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_147,Trash,41.1283792,24.8911456,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_148,Trash,41.1405754,24.8916982,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_149,Trash,41.129407,24.8867278,02/23/26 07:18 PM,ΞΑΝΘΗ
ID_150,Trash,41.137669,24.8815722,02/23/26 07:18 PM,ΞΑΝΘΗ
